id,retweets_count,favorite_count,created_at,text,lang,retweeted,followers_count,friends_count,hashtags_count,description,location,background_image_url,source
7.87E+17,1258,4669,15-10-2016 15:13,"The flexibility and cooperation shown by India as well as other countries has created this fair, equitable and ambitious HFC agreement.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1481,5073,15-10-2016 15:11,Agreement will lead to a reduction of 0.5 degree in global temp by the end of the century &amp; enable us to achieve the goals set in Paris.,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1346,4596,15-10-2016 15:10,"The Kigali Agreement to the Montreal Protocol reached this morning is a historic occasion, which will have a lasting impact on our planet.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1450,5357,15-10-2016 14:10,Met @SAPresident &amp; had comprehensive talks with him on further cementing India's ties with South Africa.… https://t.co/NubS1wDvdd,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,2018,8384,15-10-2016 14:09,My meeting with President Xi Jinping was fruitful. We discussed various aspects of India-China ties. https://t.co/W9MxEvRbrg,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1774,6114,15-10-2016 10:21,I have spoken to officials &amp; asked them to ensure all possible help to those affected due to the stampede in Varanasi.,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,2529,8221,15-10-2016 10:21,Deeply saddened by the loss of lives in the stampede in Varanasi. Condolences to the bereaved families. Prayers with those injured.,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1319,4425,15-10-2016 09:34,India is happy to welcome PM @tsheringtobgay to Goa. Looking forward to his participation in the BRICS-BIMSTEC Outreach Summit.,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1359,4492,15-10-2016 09:30,Wishing PM Pushpa Kamal Dahal ‘Prachanda’ a warm welcome to India. His visit will further strengthen India-Nepal ties. @BRICS2016,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,2113,6484,15-10-2016 09:25,My talks with President Putin lay the foundations for deeper defence &amp; economic ties between India &amp; Russia. https://t.co/XsoBnAP6X1,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,2242,7251,15-10-2016 09:24,Dedication of Kudankulam 2 &amp; laying of foundation of Kudankulam 3 &amp; 4 show results of India-Russia cooperation in c… https://t.co/sgD34XFHZC,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,3362,10558,15-10-2016 09:21,Held extensive talks with President Putin. His affection for India &amp; role in enhancing India-Russia ties is a major… https://t.co/1nfkcW1DgH,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1177,0,15-10-2016 09:17,"RT @PMOIndia: With an eye on the future, we also agreed to set up a Science and Technology Commission: PM @narendramodi",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,538,0,15-10-2016 09:17,"RT @MEAIndia: PM @narendramodi: we also continue to expand, diversify and deepen our economic engagement https://t.co/HnFsJJQH72",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,654,0,15-10-2016 09:17,RT @MEAIndia: PM: We deeply appreciate Russia’s understanding and support of our actions to fight cross-border terrorism that threatens our…,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,759,0,15-10-2016 09:16,"RT @PMOIndia: Since the last two Annual Summits, the journey of our partnership has seen renewed focus and drive: PM @narendramodi",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1647,5471,15-10-2016 07:39,India is delighted to host President Xi Jinping for the @BRICS2016 Summit. May his visit further strengthen India-China relations.,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.87E+17,1442,5388,15-10-2016 04:41,Namaste President @MichelTemer! Welcome to India for the @BRICS2016 Summit.,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.87E+17,921,3254,15-10-2016 04:40,Namaste Presidente @MichelTemer! Bem-vindo à Índia para a cúpula do #BRICS. @BRICS2016,pt,FALSE,26809990,1641,1,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.87E+17,1247,4520,15-10-2016 04:38,"A warm welcome to you, @SAPresident. Looking forward to fruitful deliberations in the coming days. @PresidencyZA",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.87E+17,3143,9927,15-10-2016 01:21,"India welcomes you, President Putin! Wishing you a fruitful India visit. @KremlinRussia_E",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.87E+17,1040,4053,15-10-2016 01:13,Birthday wishes to Chhattisgarh CM @drramansingh. May Almighty bless him with a long and healthy life.,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.87E+17,4696,12399,15-10-2016 01:12,"Tributes to our former President, the person who captured the imagination of every Indian, Dr. APJ Abdul Kalam on his birth anniversary.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.87E+17,3476,11725,14-10-2016 13:45,Dedicated the Shaurya Smarak to the nation. This Smarak will inspire generations &amp; stand as a testimony to the valo… https://t.co/V4w0VVCgYv,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1697,6344,14-10-2016 03:56,The outreach with BIMSTEC leaders is significant. We hope to tap the huge potential for cooperation and the dividends this will bring.,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,2511,8087,14-10-2016 03:54,"I am happy that India is facilitating an outreach Summit with BIMSTEC leaders of Bangladesh, Bhutan, Myanmar, Nepal, Sri Lanka and Thailand.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1405,5331,14-10-2016 03:53,"I look forward to deliberations with leaders of China and South Africa, which will strengthen our bilateral ties with these key partners.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1381,4658,14-10-2016 03:52,"We also welcome President @MichelTemer of Brazil for a bilateral visit, which will open new areas of cooperation with Brazil.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1953,6092,14-10-2016 03:51,"India is honoured to welcome President Putin for the India-Russia Annual Summit, which will also take place in Goa. @KremlinRussia_E",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1812,6365,14-10-2016 03:50,"As BRICS chair this year, India embraces a stronger emphasis on enhancing economic and people-to-people ties. This will benefit us greatly.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1523,5245,14-10-2016 03:49,"I look forward to useful conversations with leaders from China, South Africa, Brazil &amp; Russia on key global &amp; regional challenges.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,1682,5946,14-10-2016 03:48,"Over the next few days, India will host world leaders for the 8th BRICS &amp; 1st ever BRICS-BIMSTEC Outreach Summit. https://t.co/ot3uAsNthP",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,2759,7669,13-10-2016 13:12,"King Bhumibol Adulyadej or Rama 9, was widely revered by his people. My thoughts are with his countless well-wishers &amp; family.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.87E+17,5936,11160,13-10-2016 13:11,"People of India and I join the people of Thailand in grieving the loss of one of the tallest leaders of our times, King Bhumibol Adulyadej.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.86E+17,3631,12838,11/10/2016 14:49,Shared my thoughts during the Ramlila programme. Here is my speech. https://t.co/9QHzf1ReX8 https://t.co/0AHaVsQvBT,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.86E+17,4047,14814,11/10/2016 14:44,Here are some pictures from the Ramlila in Lucknow. https://t.co/hhjTRwXl9U,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.86E+17,3193,15362,11/10/2016 10:49,Leaving for Lucknow where I will join Vijaya Dashmi celebrations. Looking forward to the programme.,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.86E+17,4294,15761,11/10/2016 6:15,We should collectively work towards an India where there is no discrimination based on gender &amp; where girls get all opportunities to shine.,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.86E+17,3883,13448,11/10/2016 6:14,"The girl child has left a mark in every area, from studies to sports. Saluting their accomplishments on International Day of the Girl Child.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.86E+17,5227,14201,11/10/2016 1:20,"On the Sthapana Diwas of the RSS, my greetings to all Swayamsevaks &amp; best wishes in their endeavours to serve our nation.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.86E+17,4823,19604,11/10/2016 1:18,"Dear @SrBachchan, wishing you a very happy birthday. Your versatility &amp; humility has many admirers. Praying for your long &amp; healthy life.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.86E+17,1887,7278,11/10/2016 1:12,Nanaji Deshmukh was a stalwart blessed with a penchant for selfless service to society. Tributes to him on his birth anniversary.,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.86E+17,2124,8008,11/10/2016 1:10,I bow to Loknayak Jayprakash Narayan on his birth anniversary. His contribution towards preserving India’s democratic ideals is invaluable.,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.86E+17,4885,13901,11/10/2016 1:08,Vijaya Dashmi greetings to you all. विजयादशमी के पावन पर्व पर आप सभी को शुभकामनाएं।,und,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.85E+17,1737,6791,9/10/2016 8:05,Deendayal Ji was known for his simplicity &amp; his focus on organisation based politics to serve India &amp; our people. https://t.co/GNoD94ZQAa,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.85E+17,2251,9097,9/10/2016 8:04,Such were the foundations laid by Deendayal Ji that the BJP achieved the journey from being ‘Vipaksh’ to ‘Vikalp’ in a short span of time.,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.85E+17,1848,7477,9/10/2016 8:04,"I applaud hardwork of Deendayal Shodh Sansthan, Dr. Mahesh Chandra Sharma &amp; his team in compiling Deendayal Ji’s works in a great manner.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.85E+17,1842,7235,9/10/2016 8:01,"The works of Pandit Deendayal Upadhyaya Ji, inaugurated today, are a rich source of information about his exemplary… https://t.co/TNLQItJXCf",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.85E+17,2133,8186,9/10/2016 7:59,"Paying tributes to Deendayal Ji, whose thoughts &amp; ideals of serving the farmers, poor &amp; the marginalised continue t… https://t.co/1SwlqU7PgC",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.85E+17,6812,21127,9/10/2016 3:00,Durga Ashtami greetings to everyone. दुर्गा अष्टमी की शुभकामनाएं।,und,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.85E+17,10349,36704,8/10/2016 1:42,Saluting all air warriors  &amp; their families on Air Force Day. Thank you for protecting our skies. Your courage make… https://t.co/LeV2AN612D,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.84E+17,9425,37144,7/10/2016 13:32,"Dear @imVkohli, saw your #MyCleanIndia moment on @abpnewstv. A small but powerful gesture that will surely inspire everyone.",en,FALSE,26809990,1641,1,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.84E+17,3728,16953,6/10/2016 14:09,Had an insightful discussion with Air Force personnel awarded for their innovation. Very proud of their innovative… https://t.co/nOW6YC9XY2,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.84E+17,2754,11800,6/10/2016 14:07,Joined the Air Force Day 'At Home' function &amp; interacted with our courageous Air Force personnel. https://t.co/EVR5U9tjVJ,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.84E+17,9308,30606,6/10/2016 2:14,"Congratulations to @isro for successfully launching the communication satellite, GSAT-18. This is another milestone for our space programme.",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.84E+17,2458,12213,5/10/2016 11:49,Delighted to meet PM @RW_UNP &amp; discuss aspects relating to India-Sri Lanka ties. https://t.co/LeI5B2FveH,en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,2480,10267,4/10/2016 12:51,"As India moves ahead on the path of strong economic growth &amp; transformation, we regard Singapore as a key partner. https://t.co/eJM8Vq6Qyv",en,FALSE,26809990,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,2438,10092,4/10/2016 11:46,"Key agreements in skill development, intellectual property &amp; cooperation in urban development &amp; defence will enrich India-Singapore ties.",en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,2180,9475,4/10/2016 11:46,PM @leehsienloong &amp; I held extensive talks on ways to deepen economic &amp; people-to-people ties between India and Sin… https://t.co/gU9CLUMwfd,en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,2221,9151,4/10/2016 5:38,Warm welcome Prime Minister. Wish you a pleasant and fruitful stay in India. https://t.co/0COtAjQNoV,en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,2187,7581,4/10/2016 0:59,Shyamji Krishna Varma is remembered as a torchbearer of patriotism who motivated many to join the freedom struggle. https://t.co/79gX5pDUlL,en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.83E+17,2296,9935,4/10/2016 0:57,Remembering Shyamji Krishna Varma on his birth anniversary. His phenomenal contribution to the freedom struggle lives on in our hearts.,en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.83E+17,2316,9930,3/10/2016 7:28,"I applaud @ssssoindia for initiating ‘Swachhata Se Divyata Tak’ movement across 20 states, from 2nd to 20th October. #MyCleanIndia",en,FALSE,26809991,1641,1,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,2233,0,3/10/2016 7:25,"RT @UN: Big news for the #GlobalGoals! 

Ban Ki-moon thanks India for joining the #ParisAgreement on Climate Change. https://t.co/mgg2LVUOnD",en,FALSE,26809991,1641,2,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,2329,8099,2/10/2016 17:12,The message of Gandhi Ji inspires all of us. India will always work with the world to overcome climate change &amp; cre… https://t.co/B96Ups9Sja,en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.83E+17,4612,13456,2/10/2016 16:46,Care &amp; concern towards nature is integral to the Indian ethos. India is committed to doing everything possible to m… https://t.co/RKYEQK5V1b,en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.83E+17,2428,7835,2/10/2016 15:39,The coming of HH Mohamed bin Zayed Al Nahyan will give a very strong boost to the vibrant India-UAE ties. @MBZNews,en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,2719,8070,2/10/2016 15:38,Thank you for very kindly agreeing to grace the 2017 Republic Day celebrations as the Chief Guest. https://t.co/UqnX6BJJdW,en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,1767,6696,2/10/2016 14:03,Seeing lot of enthusiasm at #Safaigiri16. My good wishes in this great endeavour to further Swachhata across India #MyCleanIndia @IndiaToday,en,FALSE,26809991,1641,2,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,1412,6395,2/10/2016 13:49,"Joined a prayer meeting at Gandhi Smriti, Tees January Marg. https://t.co/otmheMpuQf",hi,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,1273,5716,2/10/2016 13:45,"Met Shri Bindeshwar Pathak, who presented a copy of the book 'Mahatma Gandhi's Life in Colour.’ https://t.co/6hw1sP60NH",en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,1535,0,2/10/2016 13:36,"RT @BCCI: On the occasion of #GandhiJayanti- BCCI President Lt. @ianuragthakur, @imVkohli &amp; #TeamIndia take part in #SwachhBharatAbhiyan #M…",en,FALSE,26809991,1641,3,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,576,0,2/10/2016 13:36,RT @mansukhmandviya: It's time we ans PM @narendramodi ji's call to make India free 4m being unclean. Took #SwachhBharat pledge &amp; will devo…,en,FALSE,26809991,1641,1,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,493,0,2/10/2016 13:35,"RT @sureshpprabhu: A special video for taking the Swachh Bharat Pledge https://t.co/nsdBJineCd

via NMApp",en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,322,0,2/10/2016 13:34,"RT @ChinmaiSwamy: My video for taking the Swachh Bharat Pledge. Check it out! https://t.co/DnomJqsbPd 

via NMApp by #narendramodi via @c0n…",en,FALSE,26809991,1641,1,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,277,0,2/10/2016 13:34,"RT @nirav220212: My video for taking the Swachh Bharat Pledge. Check it out! https://t.co/QfYip8vbtC 

via NMApp by #narendramodi via @c0nv…",en,FALSE,26809991,1641,1,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,2407,9142,2/10/2016 10:43,"Its a matter of joy that Porbandar Dist, where Bapu was born has become open defecation-free today. Kudos to all those who made this happen.",en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,1731,5374,2/10/2016 10:40,New year greetings to the Jewish community around the world. I pray for a year filled with joy and prosperity.,en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,715,0,2/10/2016 10:36,RT @thekiranbedi: In Puduchery children are driving the change...See how...(Watch our Bal Sena at work) It's hilarious #SwachhBharat  https…,en,FALSE,26809991,1641,1,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,1036,0,2/10/2016 10:35,RT @yogrishiramdev: गन्दगी से रोग पैदा होते है और स्वच्छता से आरोग्य मिलेगा l हमें महात्मा गांधी की के सपनो का स्वच्छ व स्वदेशी भारत बनाना…,hi,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,413,0,2/10/2016 10:34,RT @DRM_RNY: Taking pledge for Swachh Rail and Swachh Bharat to ensure Cleanliness.Paying tribute to Father of Nation at Udalguri https://t…,en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,541,0,2/10/2016 10:34,RT @SwachhBharatGov: People across the country are contributing towards Swachhta &amp; Swachh Bharat Mission. Share photos of your #ShramDaan w…,en,FALSE,26809991,1641,1,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,444,0,2/10/2016 10:34,"RT @DFPGujarat: हम सब ने अब ये ठाना हैं, भारत स्वच्छ बनाना है
#Shramdaan #MyCleanIndia #SwachhBharat https://t.co/rkEcRl32qK",hi,FALSE,26809991,1641,3,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,442,0,2/10/2016 10:34,"RT @senva_sanjay: cleaned Statue of Lokmanya Bal Gangadhar Tilak and Baccharaj, Aanandmayi Ghat at #Varanasi #MyCleanIndia #Mere10Guz https…",en,FALSE,26809991,1641,3,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,331,0,2/10/2016 10:33,RT @verbalclues: @narendramodi @cretafoundation students plantation &amp; swatch Bharat drive wid @DelhiPolice #MyCleanIndia #SwachhBharatAbhiy…,en,FALSE,26809991,1641,1,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,428,0,2/10/2016 10:32,"RT @ITBP_official: #SwachhBharatAbhiyan  
Cleanliness drive at 27 Bn #ITBP Nooranad, Kerala https://t.co/Jx8trtaoKr",tl,FALSE,26809991,1641,2,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,1045,0,2/10/2016 10:30,"RT @SrBachchan: T 2396 -All Indians pledge to clean 10 yards, soon PM @narendramodi's vision of a Swachh Bharat can turn in to reality. #Me…",en,FALSE,26809991,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,740,0,2/10/2016 10:30,"RT @KalrajMishra: आइये मिलकर #SwachhBharatAbhiyan को सफल बनाने में अपना योगदान दें
#SwachchaGrah
#स्वच्छ_भारत_अभियान https://t.co/xiOn4JaNLx",hi,FALSE,26809991,1641,3,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.83E+17,437,0,2/10/2016 10:30,RT @swachhbharat: Swachhata Suraksha chakras were formed in Jashpur &amp; mass pledges were taken for a #SwachhBharat as a tribute to Mahatma G…,en,FALSE,26809991,1641,1,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
