user_id,item_id,rating,title
257,1260,2,Total Eclipse (1995)
257,276,5,Leaving Las Vegas (1995)
257,313,5,Titanic (1997)
257,1129,5,Chungking Express (1994)
257,921,5,Farewell My Concubine (1993)
257,345,4,Deconstructing Harry (1997)
257,224,4,Ridicule (1996)
257,936,4,Brassed Off (1996)
257,1008,5,I Shot Andy Warhol (1996)
257,130,2,Kansas City (1996)
257,1472,2,"Visitors, The (Visiteurs, Les) (1993)"
258,332,5,Kiss the Girls (1997)
258,288,1,Scream (1996)
258,690,4,Seven Years in Tibet (1997)
258,294,4,Liar Liar (1997)
258,328,3,Conspiracy Theory (1997)
258,272,5,Good Will Hunting (1997)
258,323,4,Dante's Peak (1997)
258,258,2,Contact (1997)
258,748,5,"Saint, The (1997)"
258,751,5,Tomorrow Never Dies (1997)
258,333,2,"Game, The (1997)"
258,286,5,"English Patient, The (1996)"
258,315,3,Apt Pupil (1998)
258,289,2,Evita (1996)
258,873,5,Picture Perfect (1997)
258,877,3,Excess Baggage (1997)
258,310,5,"Rainmaker, The (1997)"
258,300,5,Air Force One (1997)
258,243,3,Jungle2Jungle (1997)
258,313,5,Titanic (1997)
258,311,4,"Wings of the Dove, The (1997)"
258,326,5,G.I. Jane (1997)
258,893,1,For Richer or Poorer (1997)
259,172,4,"Empire Strikes Back, The (1980)"
259,546,3,Broken Arrow (1996)
259,98,4,"Silence of the Lambs, The (1991)"
259,181,4,Return of the Jedi (1983)
259,288,3,Scream (1996)
259,15,3,Mr. Holland's Opus (1995)
259,154,5,Monty Python's Life of Brian (1979)
259,294,3,Liar Liar (1997)
259,317,5,In the Name of the Father (1993)
259,200,4,"Shining, The (1980)"
259,750,4,Amistad (1997)
259,405,3,Mission: Impossible (1996)
259,117,4,"Rock, The (1996)"
259,298,4,Face/Off (1997)
259,748,4,"Saint, The (1997)"
259,255,4,My Best Friend's Wedding (1997)
259,235,2,Mars Attacks! (1996)
259,65,3,What's Eating Gilbert Grape (1993)
259,357,5,One Flew Over the Cuckoo's Nest (1975)
259,484,4,"Maltese Falcon, The (1941)"
259,271,3,Starship Troopers (1997)
259,959,4,Dazed and Confused (1993)
259,286,4,"English Patient, The (1996)"
259,12,5,"Usual Suspects, The (1995)"
259,781,3,French Kiss (1995)
259,176,4,Aliens (1986)
259,97,4,Dances with Wolves (1990)
259,173,4,"Princess Bride, The (1987)"
259,210,4,Indiana Jones and the Last Crusade (1989)
259,475,5,Trainspotting (1996)
259,185,4,Psycho (1960)
259,762,2,Beautiful Girls (1996)
259,168,5,Monty Python and the Holy Grail (1974)
259,121,3,Independence Day (ID4) (1996)
259,293,4,Donnie Brasco (1997)
259,147,4,"Long Kiss Goodnight, The (1996)"
259,39,4,Strange Days (1995)
259,269,3,"Full Monty, The (1997)"
259,179,4,"Clockwork Orange, A (1971)"
259,180,5,Apocalypse Now (1979)
259,313,5,Titanic (1997)
259,772,4,Kids (1995)
259,928,4,"Craft, The (1996)"
259,108,4,Kids in the Hall: Brain Candy (1996)
259,1135,5,"Doors, The (1991)"
259,1074,3,Reality Bites (1994)
260,322,4,Murder at 1600 (1997)
260,288,3,Scream (1996)
260,307,3,"Devil's Advocate, The (1997)"
260,272,3,Good Will Hunting (1997)
260,258,3,Contact (1997)
260,748,4,"Saint, The (1997)"
260,334,5,U Turn (1997)
260,333,4,"Game, The (1997)"
260,350,4,Fallen (1998)
260,319,2,Everyone Says I Love You (1996)
260,682,4,I Know What You Did Last Summer (1997)
260,300,3,Air Force One (1997)
260,313,5,Titanic (1997)
260,990,5,Anna Karenina (1997)
260,882,5,Washington Square (1997)
260,326,5,G.I. Jane (1997)
260,1025,5,Fire Down Below (1997)
260,270,5,Gattaca (1997)
260,362,5,Blues Brothers 2000 (1998)
260,1105,5,Firestorm (1998)
260,538,1,Anastasia (1997)
260,881,4,Money Talks (1997)
260,891,5,Bent (1997)
260,1243,5,Night Flier (1997)
261,304,3,Fly Away Home (1996)
261,322,4,Murder at 1600 (1997)
261,288,4,Scream (1996)
261,294,4,Liar Liar (1997)
261,245,4,"Devil's Own, The (1997)"
261,117,4,"Rock, The (1996)"
261,748,3,"Saint, The (1997)"
261,339,5,Mad City (1997)
261,321,3,Mother (1996)
261,410,5,Kingpin (1996)
261,597,4,Eraser (1996)
261,892,5,Flubber (1997)
261,259,4,George of the Jungle (1997)
261,596,2,"Hunchback of Notre Dame, The (1996)"
261,301,4,In & Out (1997)
261,125,5,Phenomenon (1996)
261,875,5,She's So Lovely (1997)
261,300,5,Air Force One (1997)
261,243,5,Jungle2Jungle (1997)
261,687,5,McHale's Navy (1997)
261,340,5,Boogie Nights (1997)
261,326,4,G.I. Jane (1997)
261,988,3,"Beautician and the Beast, The (1997)"
261,1025,5,Fire Down Below (1997)
261,359,5,"Assignment, The (1997)"
261,342,3,"Man Who Knew Too Little, The (1997)"
261,1237,3,Twisted (1996)
262,50,2,Star Wars (1977)
262,172,2,"Empire Strikes Back, The (1980)"
262,451,4,Grease (1978)
262,86,3,"Remains of the Day, The (1993)"
262,1014,5,Romy and Michele's High School Reunion (1997)
262,40,4,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"
262,785,3,Only You (1994)
262,486,5,Sabrina (1954)
262,1,3,Toy Story (1995)
262,546,2,Broken Arrow (1996)
262,95,3,Aladdin (1992)
262,234,3,Jaws (1975)
262,98,4,"Silence of the Lambs, The (1991)"
262,332,3,Kiss the Girls (1997)
262,100,3,Fargo (1996)
262,432,3,Fantasia (1940)
262,181,3,Return of the Jedi (1983)
262,143,3,"Sound of Music, The (1965)"
262,423,4,E.T. the Extra-Terrestrial (1982)
262,288,3,Scream (1996)
262,219,3,"Nightmare on Elm Street, A (1984)"
262,427,4,To Kill a Mockingbird (1962)
262,15,3,Mr. Holland's Opus (1995)
262,237,3,Jerry Maguire (1996)
262,111,4,"Truth About Cats & Dogs, The (1996)"
262,625,3,"Sword in the Stone, The (1963)"
262,338,4,Bean (1997)
262,275,4,Sense and Sensibility (1995)
262,294,2,Liar Liar (1997)
262,496,4,It's a Wonderful Life (1946)
262,132,3,"Wizard of Oz, The (1939)"
262,174,3,Raiders of the Lost Ark (1981)
262,96,4,Terminator 2: Judgment Day (1991)
262,485,4,My Fair Lady (1964)
262,195,2,"Terminator, The (1984)"
262,200,3,"Shining, The (1980)"
262,385,2,True Lies (1994)
262,1147,4,My Family (1995)
262,140,2,Homeward Bound: The Incredible Journey (1993)
262,815,2,One Fine Day (1996)
262,955,2,Before Sunrise (1995)
262,419,3,Mary Poppins (1964)
262,405,2,Mission: Impossible (1996)
262,559,3,Interview with the Vampire (1994)
262,443,3,"Birds, The (1963)"
262,1035,3,Cool Runnings (1993)
262,258,4,Contact (1997)
262,755,3,Jumanji (1995)
262,216,3,When Harry Met Sally... (1989)
262,77,2,"Firm, The (1993)"
262,476,3,"First Wives Club, The (1996)"
262,255,3,My Best Friend's Wedding (1997)
262,235,2,Mars Attacks! (1996)
262,69,4,Forrest Gump (1994)
262,790,3,Tommy Boy (1995)
262,318,5,Schindler's List (1993)
262,568,3,Speed (1994)
262,65,4,What's Eating Gilbert Grape (1993)
262,68,2,"Crow, The (1994)"
262,7,4,Twelve Monkeys (1995)
262,145,1,"Lawnmower Man, The (1992)"
262,56,4,Pulp Fiction (1994)
262,153,3,"Fish Called Wanda, A (1988)"
262,367,4,Clueless (1995)
262,11,4,Seven (Se7en) (1995)
262,82,3,Jurassic Park (1993)
262,64,5,"Shawshank Redemption, The (1994)"
262,204,3,Back to the Future (1985)
262,191,4,Amadeus (1984)
262,709,5,Strictly Ballroom (1992)
262,169,3,"Wrong Trousers, The (1993)"
262,959,2,Dazed and Confused (1993)
262,66,3,While You Were Sleeping (1995)
262,402,4,Ghost (1990)
262,845,4,That Thing You Do! (1996)
262,71,4,"Lion King, The (1994)"
262,781,3,French Kiss (1995)
262,631,4,"Crying Game, The (1992)"
262,699,5,Little Women (1994)
262,238,4,Raising Arizona (1987)
262,47,2,Ed Wood (1994)
262,217,3,Bram Stoker's Dracula (1992)
262,596,4,"Hunchback of Notre Dame, The (1996)"
262,210,3,Indiana Jones and the Last Crusade (1989)
262,278,3,Bed of Roses (1996)
262,252,3,"Lost World: Jurassic Park, The (1997)"
262,365,4,Powder (1995)
262,185,3,Psycho (1960)
262,762,2,Beautiful Girls (1996)
262,406,3,Thinner (1996)
262,58,3,Quiz Show (1994)
262,55,3,"Professional, The (1994)"
262,121,3,Independence Day (ID4) (1996)
262,22,4,Braveheart (1995)
262,931,2,"Island of Dr. Moreau, The (1996)"
262,292,4,Rosewood (1997)
262,70,4,Four Weddings and a Funeral (1994)
262,417,2,"Parent Trap, The (1961)"
262,293,2,Donnie Brasco (1997)
262,655,4,Stand by Me (1986)
262,588,4,Beauty and the Beast (1991)
262,609,3,Father of the Bride (1950)
262,147,3,"Long Kiss Goodnight, The (1996)"
262,1220,4,Higher Learning (1995)
262,509,3,My Left Foot (1989)
262,660,4,Fried Green Tomatoes (1991)
262,44,2,Dolores Claiborne (1994)
262,28,3,Apollo 13 (1995)
262,52,3,"Madness of King George, The (1994)"
262,433,4,Heathers (1989)
262,99,3,Snow White and the Seven Dwarfs (1937)
262,269,3,"Full Monty, The (1997)"
262,179,4,"Clockwork Orange, A (1971)"
262,736,3,Shadowlands (1993)
262,92,3,True Romance (1993)
262,923,4,Raise the Red Lantern (1991)
262,122,2,"Cable Guy, The (1996)"
262,447,3,Carrie (1976)
262,421,4,William Shakespeare's Romeo and Juliet (1996)
262,393,2,Mrs. Doubtfire (1993)
262,91,3,"Nightmare Before Christmas, The (1993)"
262,491,3,"Adventures of Robin Hood, The (1938)"
262,418,3,Cinderella (1950)
262,131,5,Breakfast at Tiffany's (1961)
262,72,3,"Mask, The (1994)"
262,125,3,Phenomenon (1996)
262,974,3,Eye for an Eye (1996)
262,747,4,Benny & Joon (1993)
262,283,3,Emma (1996)
262,617,3,"Blue Angel, The (Blaue Engel, Der) (1930)"
262,386,3,Addams Family Values (1993)
262,949,4,How to Make an American Quilt (1995)
262,223,3,Sling Blade (1996)
262,929,3,Harriet the Spy (1996)
262,411,2,"Nutty Professor, The (1996)"
262,582,4,"Piano, The (1993)"
262,778,4,Don Juan DeMarco (1995)
262,1048,2,She's the One (1996)
262,1278,4,Selena (1997)
262,581,3,Kalifornia (1993)
262,821,3,Mrs. Winterbourne (1996)
262,553,4,"Walk in the Clouds, A (1995)"
262,754,3,Red Corner (1997)
262,1095,2,High School High (1996)
262,90,4,So I Married an Axe Murderer (1993)
262,473,2,James and the Giant Peach (1996)
262,650,4,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
262,786,3,"Perez Family, The (1995)"
262,369,2,Black Sheep (1996)
262,628,2,Sleepers (1996)
262,420,3,Alice in Wonderland (1951)
262,567,1,Wes Craven's New Nightmare (1994)
262,727,3,Immortal Beloved (1994)
262,336,3,Playing God (1997)
262,270,3,Gattaca (1997)
262,1135,3,"Doors, The (1991)"
262,1013,2,Anaconda (1997)
262,735,4,Philadelphia (1993)
262,358,3,Spawn (1997)
262,1054,2,Mr. Wrong (1996)
263,50,5,Star Wars (1977)
263,133,5,Gone with the Wind (1939)
263,265,4,"Hunt for Red October, The (1990)"
263,465,4,"Jungle Book, The (1994)"
263,86,4,"Remains of the Day, The (1993)"
263,222,4,Star Trek: First Contact (1996)
263,486,4,Sabrina (1954)
263,144,4,Die Hard (1988)
263,1,5,Toy Story (1995)
263,95,5,Aladdin (1992)
263,234,4,Jaws (1975)
263,98,4,"Silence of the Lambs, The (1991)"
263,194,5,"Sting, The (1973)"
263,100,5,Fargo (1996)
263,432,2,Fantasia (1940)
263,322,3,Murder at 1600 (1997)
263,181,4,Return of the Jedi (1983)
263,196,4,Dead Poets Society (1989)
263,143,5,"Sound of Music, The (1965)"
263,423,5,E.T. the Extra-Terrestrial (1982)
263,515,5,"Boot, Das (1981)"
263,526,5,Ben-Hur (1959)
263,416,5,Old Yeller (1957)
263,690,5,Seven Years in Tibet (1997)
263,1444,3,That Darn Cat! (1965)
263,237,2,Jerry Maguire (1996)
263,480,3,North by Northwest (1959)
263,498,5,"African Queen, The (1951)"
263,23,3,Taxi Driver (1976)
263,294,2,Liar Liar (1997)
263,328,4,Conspiracy Theory (1997)
263,496,5,It's a Wonderful Life (1946)
263,132,5,"Wizard of Oz, The (1939)"
263,174,5,Raiders of the Lost Ark (1981)
263,96,4,Terminator 2: Judgment Day (1991)
263,648,5,"Quiet Man, The (1952)"
263,514,3,Annie Hall (1977)
263,195,5,"Terminator, The (1984)"
263,245,4,"Devil's Own, The (1997)"
263,135,5,2001: A Space Odyssey (1968)
263,272,5,Good Will Hunting (1997)
263,419,5,Mary Poppins (1964)
263,117,3,"Rock, The (1996)"
263,323,1,Dante's Peak (1997)
263,177,4,"Good, The Bad and The Ugly, The (1966)"
263,443,5,"Birds, The (1963)"
263,79,4,"Fugitive, The (1993)"
263,258,3,Contact (1997)
263,483,5,Casablanca (1942)
263,202,4,Groundhog Day (1993)
263,127,4,"Godfather, The (1972)"
263,69,5,Forrest Gump (1994)
263,318,5,Schindler's List (1993)
263,568,4,Speed (1994)
263,141,5,"20,000 Leagues Under the Sea (1954)"
263,153,3,"Fish Called Wanda, A (1988)"
263,520,3,"Great Escape, The (1963)"
263,82,4,Jurassic Park (1993)
263,64,5,"Shawshank Redemption, The (1994)"
263,357,5,One Flew Over the Cuckoo's Nest (1975)
263,484,4,"Maltese Falcon, The (1941)"
263,215,4,Field of Dreams (1989)
263,204,4,Back to the Future (1985)
263,183,4,Alien (1979)
263,134,5,Citizen Kane (1941)
263,662,4,Somewhere in Time (1980)
263,879,2,"Peacemaker, The (1997)"
263,271,1,Starship Troopers (1997)
263,197,4,"Graduate, The (1967)"
263,678,2,Volcano (1997)
263,199,5,"Bridge on the River Kwai, The (1957)"
263,333,2,"Game, The (1997)"
263,378,5,Miracle on 34th Street (1994)
263,163,5,"Return of the Pink Panther, The (1974)"
263,1451,4,Foreign Correspondent (1940)
263,250,2,"Fifth Element, The (1997)"
263,186,4,"Blues Brothers, The (1980)"
263,176,5,Aliens (1986)
263,188,5,Full Metal Jacket (1987)
263,699,4,Little Women (1994)
263,97,4,Dances with Wolves (1990)
263,315,4,Apt Pupil (1998)
263,892,3,Flubber (1997)
263,210,3,Indiana Jones and the Last Crusade (1989)
263,732,5,Dave (1993)
263,168,5,Monty Python and the Holy Grail (1974)
263,58,4,Quiz Show (1994)
263,22,5,Braveheart (1995)
263,588,3,Beauty and the Beast (1991)
263,661,5,High Noon (1952)
263,28,3,Apollo 13 (1995)
263,99,3,Snow White and the Seven Dwarfs (1937)
263,269,4,"Full Monty, The (1997)"
263,543,5,"Misérables, Les (1995)"
263,511,5,Lawrence of Arabia (1962)
263,162,5,On Golden Pond (1981)
263,87,4,Searching for Bobby Fischer (1993)
263,125,4,Phenomenon (1996)
263,523,5,Cool Hand Luke (1967)
263,180,4,Apocalypse Now (1979)
263,602,4,"American in Paris, An (1951)"
263,510,4,"Magnificent Seven, The (1954)"
263,435,4,Butch Cassidy and the Sundance Kid (1969)
263,316,5,As Good As It Gets (1997)
263,300,3,Air Force One (1997)
263,527,5,Gandhi (1982)
263,482,4,Some Like It Hot (1959)
263,886,2,"Life Less Ordinary, A (1997)"
263,205,5,Patton (1970)
263,921,3,Farewell My Concubine (1993)
263,528,4,"Killing Fields, The (1984)"
263,260,2,Event Horizon (1997)
263,614,3,Giant (1956)
263,31,4,Crimson Tide (1995)
263,521,3,"Deer Hunter, The (1978)"
263,495,5,Around the World in 80 Days (1956)
263,1020,3,Gaslight (1944)
263,622,4,Swiss Family Robinson (1960)
263,136,4,Mr. Smith Goes to Washington (1939)
263,434,4,Forbidden Planet (1956)
263,646,5,Once Upon a Time in the West (1969)
263,1126,5,"Old Man and the Sea, The (1958)"
263,1473,5,"Little Princess, The (1939)"
264,451,4,Grease (1978)
264,222,5,Star Trek: First Contact (1996)
264,234,4,Jaws (1975)
264,98,5,"Silence of the Lambs, The (1991)"
264,88,3,Sleepless in Seattle (1993)
264,194,5,"Sting, The (1973)"
264,603,5,Rear Window (1954)
264,201,5,Evil Dead II (1987)
264,4,4,Get Shorty (1995)
264,100,5,Fargo (1996)
264,288,5,Scream (1996)
264,219,5,"Nightmare on Elm Street, A (1984)"
264,26,4,"Brothers McMullen, The (1995)"
264,25,4,"Birdcage, The (1996)"
264,275,5,Sense and Sensibility (1995)
264,382,4,"Adventures of Priscilla, Queen of the Desert, The (1994)"
264,209,5,This Is Spinal Tap (1984)
264,23,5,Taxi Driver (1976)
264,294,3,Liar Liar (1997)
264,208,5,Young Frankenstein (1974)
264,514,5,Annie Hall (1977)
264,789,4,Swimming with Sharks (1995)
264,200,5,"Shining, The (1980)"
264,14,4,"Postino, Il (1994)"
264,504,5,Bonnie and Clyde (1967)
264,559,5,Interview with the Vampire (1994)
264,137,3,Big Night (1996)
264,443,5,"Birds, The (1963)"
264,216,5,When Harry Met Sally... (1989)
264,202,5,Groundhog Day (1993)
264,235,5,Mars Attacks! (1996)
264,478,5,"Philadelphia Story, The (1940)"
264,401,5,"Brady Bunch Movie, The (1995)"
264,746,3,Real Genius (1985)
264,7,5,Twelve Monkeys (1995)
264,56,5,Pulp Fiction (1994)
264,153,5,"Fish Called Wanda, A (1988)"
264,813,4,"Celluloid Closet, The (1995)"
264,367,4,Clueless (1995)
264,204,5,Back to the Future (1985)
264,33,3,Desperado (1995)
264,183,5,Alien (1979)
264,430,5,Duck Soup (1933)
264,709,5,Strictly Ballroom (1992)
264,175,5,Brazil (1985)
264,286,2,"English Patient, The (1996)"
264,558,5,Heavenly Creatures (1994)
264,12,5,"Usual Suspects, The (1995)"
264,186,5,"Blues Brothers, The (1980)"
264,436,3,"American Werewolf in London, An (1981)"
264,173,5,"Princess Bride, The (1987)"
264,238,5,Raising Arizona (1987)
264,47,5,Ed Wood (1994)
264,217,3,Bram Stoker's Dracula (1992)
264,211,5,M*A*S*H (1970)
264,210,5,Indiana Jones and the Last Crusade (1989)
264,156,2,Reservoir Dogs (1992)
264,475,5,Trainspotting (1996)
264,182,5,GoodFellas (1990)
264,185,5,Psycho (1960)
264,742,2,Ransom (1996)
264,762,3,Beautiful Girls (1996)
264,168,5,Monty Python and the Holy Grail (1974)
264,150,5,Swingers (1996)
264,184,5,Army of Darkness (1993)
264,873,3,Picture Perfect (1997)
264,381,4,Muriel's Wedding (1994)
264,721,5,Mallrats (1995)
264,448,2,"Omen, The (1976)"
264,240,4,Beavis and Butt-head Do America (1996)
264,70,4,Four Weddings and a Funeral (1994)
264,655,4,Stand by Me (1986)
264,1070,4,Living in Oblivion (1995)
264,230,4,Star Trek IV: The Voyage Home (1986)
264,774,2,"Prophecy, The (1995)"
264,433,5,Heathers (1989)
264,659,5,Arsenic and Old Lace (1944)
264,269,5,"Full Monty, The (1997)"
264,179,5,"Clockwork Orange, A (1971)"
264,654,5,Chinatown (1974)
264,203,2,Unforgiven (1992)
264,447,5,Carrie (1976)
264,93,5,Welcome to the Dollhouse (1995)
264,683,2,Rocket Man (1997)
264,524,3,"Great Dictator, The (1940)"
264,792,5,Bullets Over Broadway (1994)
264,516,5,Local Hero (1983)
264,517,5,Manhattan (1979)
264,283,5,Emma (1996)
264,602,4,"American in Paris, An (1951)"
264,676,3,"Crucible, The (1996)"
264,116,4,Cold Comfort Farm (1995)
264,671,4,Bride of Frankenstein (1935)
264,192,4,Raging Bull (1980)
264,42,5,Clerks (1994)
264,525,5,"Big Sleep, The (1946)"
264,745,5,"Ruling Class, The (1972)"
264,320,4,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
264,345,4,Deconstructing Harry (1997)
264,123,4,"Frighteners, The (1996)"
264,844,1,Freeway (1996)
264,606,5,All About Eve (1950)
264,672,3,Candyman (1992)
264,702,4,Barcelona (1994)
264,1118,4,Up in Smoke (1978)
264,1009,4,Stealing Beauty (1996)
264,1069,5,Amateur (1994)
264,675,4,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
264,656,4,M (1931)
264,1074,4,Reality Bites (1994)
264,856,3,Night on Earth (1991)
264,19,5,Antonia's Line (1995)
264,1225,3,Angus (1995)
264,645,4,Paris Is Burning (1990)
264,1270,2,Life with Mikey (1993)
264,637,4,"Howling, The (1981)"
264,1103,5,Trust (1990)
264,1355,4,Infinity (1996)
264,1474,2,Nina Takes a Lover (1994)
264,1475,2,Bhaji on the Beach (1993)
265,50,2,Star Wars (1977)
265,257,4,Men in Black (1997)
265,118,4,Twister (1996)
265,1,5,Toy Story (1995)
265,327,3,Cop Land (1997)
265,100,5,Fargo (1996)
265,181,2,Return of the Jedi (1983)
265,288,4,Scream (1996)
265,15,3,Mr. Holland's Opus (1995)
265,237,5,Jerry Maguire (1996)
265,111,2,"Truth About Cats & Dogs, The (1996)"
265,1016,3,Con Air (1997)
265,294,4,Liar Liar (1997)
265,328,4,Conspiracy Theory (1997)
265,151,2,Willy Wonka and the Chocolate Factory (1971)
265,245,4,"Devil's Own, The (1997)"
265,471,4,Courage Under Fire (1996)
265,815,3,One Fine Day (1996)
265,756,4,Father of the Bride Part II (1995)
265,117,5,"Rock, The (1996)"
265,273,5,Heat (1995)
265,323,3,Dante's Peak (1997)
265,298,5,Face/Off (1997)
265,258,4,Contact (1997)
265,748,5,"Saint, The (1997)"
265,688,2,Leave It to Beaver (1997)
265,591,5,Primal Fear (1996)
265,7,2,Twelve Monkeys (1995)
265,1197,2,"Family Thing, A (1996)"
265,410,4,Kingpin (1996)
265,279,2,Once Upon a Time... When We Were Colored (1995)
265,742,5,Ransom (1996)
265,284,4,Tin Cup (1996)
265,240,3,Beavis and Butt-head Do America (1996)
265,293,4,Donnie Brasco (1997)
265,409,3,Jack (1996)
265,477,3,Matilda (1996)
265,472,3,Dragonheart (1996)
265,125,4,Phenomenon (1996)
265,107,1,Moll Flanders (1996)
265,676,2,"Crucible, The (1996)"
265,282,5,"Time to Kill, A (1996)"
265,300,5,Air Force One (1997)
265,975,4,Fear (1996)
265,628,4,Sleepers (1996)
265,934,3,"Preacher's Wife, The (1996)"
266,100,5,Fargo (1996)
266,237,3,Jerry Maguire (1996)
266,25,3,"Birdcage, The (1996)"
266,275,5,Sense and Sensibility (1995)
266,245,1,"Devil's Own, The (1997)"
266,272,4,Good Will Hunting (1997)
266,14,4,"Postino, Il (1994)"
266,268,4,Chasing Amy (1997)
266,508,4,"People vs. Larry Flynt, The (1996)"
266,321,3,Mother (1996)
266,286,4,"English Patient, The (1996)"
266,325,1,Crash (1996)
266,289,3,Evita (1996)
266,9,4,Dead Man Walking (1995)
266,285,4,Secrets & Lies (1996)
266,319,2,Everyone Says I Love You (1996)
266,283,3,Emma (1996)
266,676,3,"Crucible, The (1996)"
266,276,3,Leaving Las Vegas (1995)
266,313,4,Titanic (1997)
266,874,2,Career Girls (1997)
266,124,4,Lone Star (1996)
266,924,2,White Squall (1996)
267,50,5,Star Wars (1977)
267,172,5,"Empire Strikes Back, The (1980)"
267,474,5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
267,265,5,"Hunt for Red October, The (1990)"
267,222,4,Star Trek: First Contact (1996)
267,29,3,Batman Forever (1995)
267,144,5,Die Hard (1988)
267,546,3,Broken Arrow (1996)
267,98,5,"Silence of the Lambs, The (1991)"
267,88,4,Sleepless in Seattle (1993)
267,100,5,Fargo (1996)
267,181,5,Return of the Jedi (1983)
267,679,4,Conan the Barbarian (1981)
267,384,3,Naked Gun 33 1/3: The Final Insult (1994)
267,143,4,"Sound of Music, The (1965)"
267,423,3,E.T. the Extra-Terrestrial (1982)
267,515,5,"Boot, Das (1981)"
267,5,3,Copycat (1995)
267,229,4,Star Trek III: The Search for Spock (1984)
267,480,4,North by Northwest (1959)
267,54,3,Outbreak (1995)
267,518,5,Miller's Crossing (1990)
267,403,4,Batman (1989)
267,498,5,"African Queen, The (1951)"
267,209,5,This Is Spinal Tap (1984)
267,294,3,Liar Liar (1997)
267,685,3,Executive Decision (1996)
267,174,5,Raiders of the Lost Ark (1981)
267,789,5,Swimming with Sharks (1995)
267,195,4,"Terminator, The (1984)"
267,385,3,True Lies (1994)
267,135,5,2001: A Space Odyssey (1968)
267,479,4,Vertigo (1958)
267,405,3,Mission: Impossible (1996)
267,273,4,Heat (1995)
267,559,3,Interview with the Vampire (1994)
267,177,5,"Good, The Bad and The Ugly, The (1966)"
267,231,4,Batman Returns (1992)
267,2,3,GoldenEye (1995)
267,1336,1,Kazaam (1996)
267,164,3,"Abyss, The (1989)"
267,1240,5,Ghost in the Shell (Kokaku kidotai) (1995)
267,1035,4,Cool Runnings (1993)
267,455,3,Jackie Chan's First Strike (1996)
267,216,4,When Harry Met Sally... (1989)
267,77,3,"Firm, The (1993)"
267,483,5,Casablanca (1942)
267,202,5,Groundhog Day (1993)
267,408,5,"Close Shave, A (1995)"
267,235,3,Mars Attacks! (1996)
267,228,5,Star Trek: The Wrath of Khan (1982)
267,127,5,"Godfather, The (1972)"
267,69,4,Forrest Gump (1994)
267,944,3,Renaissance Man (1994)
267,214,4,Pink Floyd - The Wall (1982)
267,1028,3,Grumpier Old Men (1995)
267,554,3,Waterworld (1995)
267,568,4,Speed (1994)
267,65,4,What's Eating Gilbert Grape (1993)
267,68,4,"Crow, The (1994)"
267,7,5,Twelve Monkeys (1995)
267,218,4,Cape Fear (1991)
267,145,4,"Lawnmower Man, The (1992)"
267,56,5,Pulp Fiction (1994)
267,89,5,Blade Runner (1982)
267,141,4,"20,000 Leagues Under the Sea (1954)"
267,576,3,Cliffhanger (1993)
267,153,5,"Fish Called Wanda, A (1988)"
267,367,4,Clueless (1995)
267,82,4,Jurassic Park (1993)
267,3,4,Four Rooms (1995)
267,198,5,Nikita (La Femme Nikita) (1990)
267,189,4,"Grand Day Out, A (1992)"
267,64,5,"Shawshank Redemption, The (1994)"
267,484,5,"Maltese Falcon, The (1941)"
267,204,4,Back to the Future (1985)
267,33,5,Desperado (1995)
267,227,3,Star Trek VI: The Undiscovered Country (1991)
267,183,4,Alien (1979)
267,410,4,Kingpin (1996)
267,169,5,"Wrong Trousers, The (1993)"
267,597,3,Eraser (1996)
267,959,3,Dazed and Confused (1993)
267,175,5,Brazil (1985)
267,206,5,Akira (1988)
267,62,3,Stargate (1994)
267,12,5,"Usual Suspects, The (1995)"
267,250,5,"Fifth Element, The (1997)"
267,186,5,"Blues Brothers, The (1980)"
267,176,5,Aliens (1986)
267,188,5,Full Metal Jacket (1987)
267,715,4,To Die For (1995)
267,17,4,From Dusk Till Dawn (1996)
267,80,4,Hot Shots! Part Deux (1993)
267,238,4,Raising Arizona (1987)
267,47,5,Ed Wood (1994)
267,217,4,Bram Stoker's Dracula (1992)
267,210,4,Indiana Jones and the Last Crusade (1989)
267,156,5,Reservoir Dogs (1992)
267,1110,3,Tank Girl (1995)
267,431,4,Highlander (1986)
267,475,5,Trainspotting (1996)
267,182,5,GoodFellas (1990)
267,187,5,"Godfather: Part II, The (1974)"
267,94,3,Home Alone (1990)
267,742,3,Ransom (1996)
267,732,4,Dave (1993)
267,168,4,Monty Python and the Holy Grail (1974)
267,550,4,Die Hard: With a Vengeance (1995)
267,720,3,First Knight (1995)
267,943,4,Killing Zoe (1994)
267,824,4,"Great White Hype, The (1996)"
267,55,4,"Professional, The (1994)"
267,642,4,"Grifters, The (1990)"
267,121,3,Independence Day (ID4) (1996)
267,81,4,"Hudsucker Proxy, The (1994)"
267,22,4,Braveheart (1995)
267,240,4,Beavis and Butt-head Do America (1996)
267,293,4,Donnie Brasco (1997)
267,655,4,Stand by Me (1986)
267,739,4,Pretty Woman (1990)
267,665,4,Alien 3 (1992)
267,128,5,Supercop (1992)
267,147,3,"Long Kiss Goodnight, The (1996)"
